path,URL,template
/es/resources/webinars/experience-makers-2023/ing-bank-data-y-personalizacion,https://business.adobe.com/es/resources/webinars/experience-makers-2023/ing-bank-data-y-personalizacion,Expanded Form
/jp/resources/articles/003133-spa-cms-myths,https://business.adobe.com/jp/resources/articles/003133-spa-cms-myths,Essential Form
/es/resources/webinars/experience-makers-2023/inteligencia-artificial-generativa,https://business.adobe.com/es/resources/webinars/experience-makers-2023/inteligencia-artificial-generativa,Expanded Form
/jp/resources/guides/003197-fsi-customer-intelligence,https://business.adobe.com/jp/resources/guides/003197-fsi-customer-intelligence,Essential Form
/es/resources/webinars/experience-makers-2023/palladium-hotel-group,https://business.adobe.com/es/resources/webinars/experience-makers-2023/palladium-hotel-group,Expanded Form
/jp/resources/guides/003219-cdp-selection,https://business.adobe.com/jp/resources/guides/003219-cdp-selection,Essential Form
/es/resources/webinars/experience-makers-2023/parques-reunidos-gestion-contenidos-internacional,https://business.adobe.com/es/resources/webinars/experience-makers-2023/parques-reunidos-gestion-contenidos-internacional,Expanded Form
/es/resources/webinars/experience-makers-2023/rsi-customer-journey-fisico-y-digital,https://business.adobe.com/es/resources/webinars/experience-makers-2023/rsi-customer-journey-fisico-y-digital,Expanded Form
/jp/resources/guides/003230-choosing-enterprse-analytics,https://business.adobe.com/jp/resources/guides/003230-choosing-enterprse-analytics,Essential Form
/es/resources/webinars/reco-search-ecommerce,https://business.adobe.com/es/resources/webinars/reco-search-ecommerce,Expanded Form
/es/resources/webinars/webinarsondemand,https://business.adobe.com/es/resources/webinars/webinarsondemand,Expanded Form
/jp/resources/guides/003334-data-driven-b2b-marketing,https://business.adobe.com/jp/resources/guides/003334-data-driven-b2b-marketing,Essential Form
/jp/resources/guides/003356-personalization-playbook,https://business.adobe.com/jp/resources/guides/003356-personalization-playbook,Essential Form
/fi/customers/consulting-services/contact-us,https://business.adobe.com/fi/customers/consulting-services/contact-us,Full Form
/jp/resources/guides/003365-cms-embrace-marketing-it,https://business.adobe.com/jp/resources/guides/003365-cms-embrace-marketing-it,Essential Form
/fi/products/audience-manager/adobe-audience-manager,https://business.adobe.com/fi/products/audience-manager/adobe-audience-manager,No Forms
/jp/resources/guides/003405-power-up-cx-ma,https://business.adobe.com/jp/resources/guides/003405-power-up-cx-ma,Expanded Form
/jp/resources/guides/003431-how-to-achieve-personalization-at-scale-in-financial-services,https://business.adobe.com/jp/resources/guides/003431-how-to-achieve-personalization-at-scale-in-financial-services,Expanded Form
/fi/products/campaign/pricing,https://business.adobe.com/fi/products/campaign/pricing,Full Form
/fi/products/experience-manager/assets/pricing,https://business.adobe.com/fi/products/experience-manager/assets/pricing,Full Form
/jp/resources/infographic/003400-data-driven-cms,https://business.adobe.com/jp/resources/infographic/003400-data-driven-cms,Expanded Form
/jp/resources/personalization-at-scale-interactive-tour,https://business.adobe.com/jp/resources/personalization-at-scale-interactive-tour,Full Form
/fi/products/experience-manager/forms/pricing,https://business.adobe.com/fi/products/experience-manager/forms/pricing,Full Form
/jp/resources/reports/003150-forrester-b2b-b2c-journey,https://business.adobe.com/jp/resources/reports/003150-forrester-b2b-b2c-journey,Full Form
/fi/products/experience-manager/guides/get-demo,https://business.adobe.com/fi/products/experience-manager/guides/get-demo,Expanded Form
/jp/resources/webinars/b2b-b2c-commerce-202204-ods,https://business.adobe.com/jp/resources/webinars/b2b-b2c-commerce-202204-ods,Essential Form
/fi/products/experience-manager/sites/pricing,https://business.adobe.com/fi/products/experience-manager/sites/pricing,Full Form
/fi/products/learning-manager/get-demo,https://business.adobe.com/fi/products/learning-manager/get-demo,Expanded Form
/jp/resources/webinars/cxm-by-cms-202204-ods,https://business.adobe.com/jp/resources/webinars/cxm-by-cms-202204-ods,Essential Form
/fi/products/learning-manager/pricing,https://business.adobe.com/fi/products/learning-manager/pricing,Full Form
/jp/resources/webinars/insights-from-adobe-summit-202203-ods,https://business.adobe.com/jp/resources/webinars/insights-from-adobe-summit-202203-ods,Essential Form
/fi/products/magento/get-demo,https://business.adobe.com/fi/products/magento/get-demo,Expanded Form
/kr/resources/reports/forrester-wave-content-management-systems-2023,https://business.adobe.com/kr/resources/reports/forrester-wave-content-management-systems-2023,Full Form
/kr/resources/reports/gartner-mq-b2b-automation-platforms-2023,https://business.adobe.com/kr/resources/reports/gartner-mq-b2b-automation-platforms-2023,Full Form
/fi/products/magento/pricing,https://business.adobe.com/fi/products/magento/pricing,Full Form
/kr/resources/state-of-cx-research-report,https://business.adobe.com/kr/resources/state-of-cx-research-report,Essential Form
/kr/resources/videos/marketo-product-tour,https://business.adobe.com/kr/resources/videos/marketo-product-tour,Full Form
/fi/products/marketo/get-demo,https://business.adobe.com/fi/products/marketo/get-demo,Expanded Form
/nz/products/learning-manager/get-demo,https://business.adobe.com/nz/products/learning-manager/get-demo,Expanded Form
/fi/products/marketo/pricing,https://business.adobe.com/fi/products/marketo/pricing,Full Form
/nz/products/marketo/get-demo,https://business.adobe.com/nz/products/marketo/get-demo,Expanded Form
/fi/products/real-time-customer-data-platform/cdp-definitive-hub,https://business.adobe.com/fi/products/real-time-customer-data-platform/cdp-definitive-hub,No Forms
/nz/products/real-time-customer-data-platform/pricing,https://business.adobe.com/nz/products/real-time-customer-data-platform/pricing,Full Form
/fi/products/real-time-customer-data-platform/pricing,https://business.adobe.com/fi/products/real-time-customer-data-platform/pricing,Full Form
/ph_en/products/workfront/pricing,https://business.adobe.com/ph_en/products/workfront/pricing,Full Form
/sg/products/workfront/get-demo,https://business.adobe.com/sg/products/workfront/get-demo,Expanded Form
/fi/products/target/pricing,https://business.adobe.com/fi/products/target/pricing,Full Form
/th_en/products/magento/pricing,https://business.adobe.com/th_en/products/magento/pricing,Full Form
/fi/products/workfront/get-demo,https://business.adobe.com/fi/products/workfront/get-demo,Expanded Form
/tw/products/campaign/pricing,https://business.adobe.com/tw/products/campaign/pricing,Full Form
/fi/products/workfront/pricing,https://business.adobe.com/fi/products/workfront/pricing,Full Form
/tw/resources/state-of-cx-research-report,https://business.adobe.com/tw/resources/state-of-cx-research-report,Essential Form
/fi/request-consultation/advertising-cloud,https://business.adobe.com/fi/request-consultation/advertising-cloud,Full Form
/vn_en/resources/experience-magento,https://business.adobe.com/vn_en/resources/experience-magento,Expanded Form
/fi/request-consultation/experience-cloud,https://business.adobe.com/fi/request-consultation/experience-cloud,Full Form
/au/resources/ebooks/the-complete-guide-to-agile-marketing,https://business.adobe.com/au/resources/ebooks/the-complete-guide-to-agile-marketing,Essential Form
/fi/resources/digital-trends-data-and-insights-report,https://business.adobe.com/fi/resources/digital-trends-data-and-insights-report,Essential Form
/au/resources/guides/the-definitive-guide-to-social-media-marketing,https://business.adobe.com/au/resources/guides/the-definitive-guide-to-social-media-marketing,Essential Form
/au/resources/personalization-at-scale-media-and-entertainment-report,https://business.adobe.com/au/resources/personalization-at-scale-media-and-entertainment-report,Essential Form
/fi/resources/enterprise-project-management,https://business.adobe.com/fi/resources/enterprise-project-management,No Forms
/au/resources/reports/global-digital-performance-and-inclusion-index-whitepaper-government,https://business.adobe.com/au/resources/reports/global-digital-performance-and-inclusion-index-whitepaper-government,Essential Form
/fi/resources/experience-magento,https://business.adobe.com/fi/resources/experience-magento,Expanded Form
/au/resources/reports/how-to-have-one-on-one-conversations-with-millions-of-customers,https://business.adobe.com/au/resources/reports/how-to-have-one-on-one-conversations-with-millions-of-customers,Essential Form
/fi/resources/experience-magento-b2b-b2c,https://business.adobe.com/fi/resources/experience-magento-b2b-b2c,Expanded Form
/au/resources/reports/media-and-entertainment-digital-trends,https://business.adobe.com/au/resources/reports/media-and-entertainment-digital-trends,Essential Form
/fi/resources/experience-magento-compare,https://business.adobe.com/fi/resources/experience-magento-compare,Expanded Form
/au/resources/reports/wrapping-your-head-around-headless-cms,https://business.adobe.com/au/resources/reports/wrapping-your-head-around-headless-cms,Essential Form
/fi/resources/marketo-engage-demo,https://business.adobe.com/fi/resources/marketo-engage-demo,Expanded Form
/fi/resources/personalization-at-scale-interactive-tour,https://business.adobe.com/fi/resources/personalization-at-scale-interactive-tour,Full Form
/au/resources/webinars/a-new-era-of-email-deliverability-tools-of-250ok,https://business.adobe.com/au/resources/webinars/a-new-era-of-email-deliverability-tools-of-250ok,Essential Form
/fi/resources/personalization-at-scale-report,https://business.adobe.com/fi/resources/personalization-at-scale-report,Essential Form
/hk_en/resources/videos/marketo-product-tour,https://business.adobe.com/hk_en/resources/videos/marketo-product-tour,Full Form
/fi/resources/reports/adobe-gartner-multichannel-marketing-hubs-2020,https://business.adobe.com/fi/resources/reports/adobe-gartner-multichannel-marketing-hubs-2020,Full Form
/id_id/products/marketo/get-demo,https://business.adobe.com/id_id/products/marketo/get-demo,Expanded Form
/id_id/products/workfront/pricing,https://business.adobe.com/id_id/products/workfront/pricing,Full Form
/fi/resources/reports/digital-trends-2021-in-financial-services,https://business.adobe.com/fi/resources/reports/digital-trends-2021-in-financial-services,Essential Form
/in/resources/best-both-markets,https://business.adobe.com/in/resources/best-both-markets,Essential Form
/fi/resources/reports/digital-trends-2021-in-healthcare,https://business.adobe.com/fi/resources/reports/digital-trends-2021-in-healthcare,Full Form
/fi/resources/reports/forrester-wave-content-management-systems-2023,https://business.adobe.com/fi/resources/reports/forrester-wave-content-management-systems-2023,Full Form
/in/resources/personalised-offers,https://business.adobe.com/in/resources/personalised-offers,Essential Form
/in/resources/reports/digital-marketing-trends-in-apac,https://business.adobe.com/in/resources/reports/digital-marketing-trends-in-apac,Essential Form
/fi/resources/reports/forrester-wave-dxp-2023,https://business.adobe.com/fi/resources/reports/forrester-wave-dxp-2023,Full Form
/in/resources/reports/top-ten-dia-capabilities,https://business.adobe.com/in/resources/reports/top-ten-dia-capabilities,Essential Form
/fi/resources/reports/gartner-mq-b2b-automation-platforms-2023,https://business.adobe.com/fi/resources/reports/gartner-mq-b2b-automation-platforms-2023,Full Form
/in_hi/products/learning-manager/get-demo,https://business.adobe.com/in_hi/products/learning-manager/get-demo,Expanded Form
/fi/resources/reports/gartner-mq-digital-commerce-2023,https://business.adobe.com/fi/resources/reports/gartner-mq-digital-commerce-2023,Full Form
/in_hi/resources/experience-magento,https://business.adobe.com/in_hi/resources/experience-magento,Expanded Form
/fi/resources/reports/gartner-mq-multichannel-marketing-hubs-2023,https://business.adobe.com/fi/resources/reports/gartner-mq-multichannel-marketing-hubs-2023,Full Form
/jp/resources/003419-8-biggest-mistakes-email-marketers-make,https://business.adobe.com/jp/resources/003419-8-biggest-mistakes-email-marketers-make,Essential Form
/jp/resources/create-a-winning-abm-strategy-jp,https://business.adobe.com/jp/resources/create-a-winning-abm-strategy-jp,Essential Form
/jp/resources/ebook-future-of-sales-organization-jp,https://business.adobe.com/jp/resources/ebook-future-of-sales-organization-jp,Essential Form
/fi/resources/reports/state-of-work,https://business.adobe.com/fi/resources/reports/state-of-work,Essential Form
/jp/resources/ebooks/003340-ma-basic-lead-acquisition,https://business.adobe.com/jp/resources/ebooks/003340-ma-basic-lead-acquisition,Essential Form
/fi/resources/videos/marketo-product-tour,https://business.adobe.com/fi/resources/videos/marketo-product-tour,Full Form
/jp/resources/guides/003159-architecture-hybrid-cms,https://business.adobe.com/jp/resources/guides/003159-architecture-hybrid-cms,Essential Form
/fi/resources/webinars/financial-services-campaign-execution-with-bny-mellon,https://business.adobe.com/fi/resources/webinars/financial-services-campaign-execution-with-bny-mellon,Expanded Form
/jp/resources/guides/003304-advantage-single-commerce-platform,https://business.adobe.com/jp/resources/guides/003304-advantage-single-commerce-platform,Essential Form
/jp/resources/guides/003322-foresight-marketing-2022,https://business.adobe.com/jp/resources/guides/003322-foresight-marketing-2022,Essential Form
/fr/customers/consulting-services/contact-us,https://business.adobe.com/fr/customers/consulting-services/contact-us,Full Form
/jp/resources/guides/003348-ask-more-analytics,https://business.adobe.com/jp/resources/guides/003348-ask-more-analytics,Essential Form
/fr/products/audience-manager/adobe-audience-manager,https://business.adobe.com/fr/products/audience-manager/adobe-audience-manager,No Forms
/jp/resources/guides/003350-personalization-at-scale,https://business.adobe.com/jp/resources/guides/003350-personalization-at-scale,Essential Form
/jp/resources/reports/003309-forrester-business-impact-cx-2021,https://business.adobe.com/jp/resources/reports/003309-forrester-business-impact-cx-2021,Full Form
/fr/products/campaign/pricing,https://business.adobe.com/fr/products/campaign/pricing,Full Form
/jp/resources/webinars/municipal-webinar202202-ods,https://business.adobe.com/jp/resources/webinars/municipal-webinar202202-ods,Essential Form
/fr/products/experience-manager/assets/pricing,https://business.adobe.com/fr/products/experience-manager/assets/pricing,Full Form
/kr/resources/personalization-at-scale-report,https://business.adobe.com/kr/resources/personalization-at-scale-report,Essential Form
/kr/resources/switch-from-google-optimize-to-adobe-target,https://business.adobe.com/kr/resources/switch-from-google-optimize-to-adobe-target,Essential Form
/fr/products/experience-manager/forms/pricing,https://business.adobe.com/fr/products/experience-manager/forms/pricing,Full Form
/kr/resources/webinars/cxm-strategy-business-success,https://business.adobe.com/kr/resources/webinars/cxm-strategy-business-success,Essential Form
/fr/products/experience-manager/guides/get-demo,https://business.adobe.com/fr/products/experience-manager/guides/get-demo,Expanded Form
/my_en/products/experience-manager/assets/pricing,https://business.adobe.com/my_en/products/experience-manager/assets/pricing,Full Form
/my_en/products/learning-manager/pricing,https://business.adobe.com/my_en/products/learning-manager/pricing,Full Form
/fr/products/experience-manager/sites/pricing,https://business.adobe.com/fr/products/experience-manager/sites/pricing,Full Form
/sg/products/target/pricing,https://business.adobe.com/sg/products/target/pricing,Full Form
/fr/products/learning-manager/get-demo,https://business.adobe.com/fr/products/learning-manager/get-demo,Expanded Form
/sg/resources/webinars/data-driven-with-adobe-analytics,https://business.adobe.com/sg/resources/webinars/data-driven-with-adobe-analytics,Essential Form
/fr/products/learning-manager/pricing,https://business.adobe.com/fr/products/learning-manager/pricing,Full Form
/fr/products/magento/get-demo,https://business.adobe.com/fr/products/magento/get-demo,Expanded Form
/tw/resources/personalization-at-scale-interactive-tour,https://business.adobe.com/tw/resources/personalization-at-scale-interactive-tour,Full Form
/fr/products/magento/magento-commerce/sem-a,https://business.adobe.com/fr/products/magento/magento-commerce/sem-a,No Forms
/tw/resources/videos/marketo-product-tour,https://business.adobe.com/tw/resources/videos/marketo-product-tour,Full Form
/fr/products/magento/magento-commerce/sem-b,https://business.adobe.com/fr/products/magento/magento-commerce/sem-b,No Forms
/vn_vi/products/audience-manager/adobe-audience-manager,https://business.adobe.com/vn_vi/products/audience-manager/adobe-audience-manager,No Forms
/fr/products/magento/pricing,https://business.adobe.com/fr/products/magento/pricing,Full Form
/co/resources/6-must-haves-fast-flexible-ecommerce-platform,https://business.adobe.com/co/resources/6-must-haves-fast-flexible-ecommerce-platform,Essential Form
/fr/products/marketo/adobe-marketo/sem-a,https://business.adobe.com/fr/products/marketo/adobe-marketo/sem-a,No Forms
/fr/products/marketo/adobe-marketo/sem-b,https://business.adobe.com/fr/products/marketo/adobe-marketo/sem-b,No Forms
/fr/products/marketo/get-demo,https://business.adobe.com/fr/products/marketo/get-demo,Expanded Form
/co/resources/demo/commerce,https://business.adobe.com/co/resources/demo/commerce,Expanded Form
/fr/products/marketo/get-marketo-demo,https://business.adobe.com/fr/products/marketo/get-marketo-demo,Expanded Form
/co/resources/demo/rtcdp,https://business.adobe.com/co/resources/demo/rtcdp,Expanded Form
/fr/products/marketo/pricing,https://business.adobe.com/fr/products/marketo/pricing,Full Form
/co/resources/digital-trends-content-management-report,https://business.adobe.com/co/resources/digital-trends-content-management-report,Essential Form
/fr/products/real-time-customer-data-platform/cdp-definitive-hub,https://business.adobe.com/fr/products/real-time-customer-data-platform/cdp-definitive-hub,No Forms
/co/resources/digital-trends-data-and-insights-report,https://business.adobe.com/co/resources/digital-trends-data-and-insights-report,Essential Form
/fr/products/real-time-customer-data-platform/pricing,https://business.adobe.com/fr/products/real-time-customer-data-platform/pricing,Full Form
/fr/products/target/pricing,https://business.adobe.com/fr/products/target/pricing,Full Form
/co/resources/ebooks/a-beginners-guide-to-personalized-product-recommendations,https://business.adobe.com/co/resources/ebooks/a-beginners-guide-to-personalized-product-recommendations,Essential Form
/fr/products/workfront/get-demo,https://business.adobe.com/fr/products/workfront/get-demo,Expanded Form
/co/resources/ebooks/adobe-journey-optimizer-offering-decision,https://business.adobe.com/co/resources/ebooks/adobe-journey-optimizer-offering-decision,Essential Form
/co/resources/ebooks/casacuesta-case-study,https://business.adobe.com/co/resources/ebooks/casacuesta-case-study,Essential Form
/fr/products/workfront/pricing,https://business.adobe.com/fr/products/workfront/pricing,Full Form
/co/resources/ebooks/creando-compromisos-unicos-con-los-clientes,https://business.adobe.com/co/resources/ebooks/creando-compromisos-unicos-con-los-clientes,Essential Form
/fr/request-consultation/advertising-cloud,https://business.adobe.com/fr/request-consultation/advertising-cloud,Full Form
/co/resources/ebooks/how-ecommerce-grows-revenue-in-retail,https://business.adobe.com/co/resources/ebooks/how-ecommerce-grows-revenue-in-retail,Essential Form
/fr/request-consultation/experience-cloud,https://business.adobe.com/fr/request-consultation/experience-cloud,Full Form
/co/resources/ebooks/la-potencia-interna,https://business.adobe.com/co/resources/ebooks/la-potencia-interna,Essential Form
/fr/resources/10-secrets-commerciaux-pour-garantir-la-satisfaction-de-vos-clients,https://business.adobe.com/fr/resources/10-secrets-commerciaux-pour-garantir-la-satisfaction-de-vos-clients,No Forms
/co/resources/ebooks/modernize-your-martech-stack,https://business.adobe.com/co/resources/ebooks/modernize-your-martech-stack,Essential Form
/fr/resources/12-choses-savoir-pour-choisir-une-plateforme-de-e-commerce-b2b,https://business.adobe.com/fr/resources/12-choses-savoir-pour-choisir-une-plateforme-de-e-commerce-b2b,No Forms
/co/resources/ebooks/must-haves-for-your-next-ecommerce-platform,https://business.adobe.com/co/resources/ebooks/must-haves-for-your-next-ecommerce-platform,Essential Form
/fr/resources/2017-avec-magento-retrospective-annuelle,https://business.adobe.com/fr/resources/2017-avec-magento-retrospective-annuelle,No Forms
/co/resources/ebooks/opportunity-is-calling-answer-it-with-content,https://business.adobe.com/co/resources/ebooks/opportunity-is-calling-answer-it-with-content,Essential Form
/fr/resources/6-must-haves-fast-flexible-ecommerce-platform,https://business.adobe.com/fr/resources/6-must-haves-fast-flexible-ecommerce-platform,Essential Form
/co/resources/ebooks/picture-perfect-customer-profiles,https://business.adobe.com/co/resources/ebooks/picture-perfect-customer-profiles,Essential Form
/fr/resources/adapter-votre-activite-b2b-lere-du-commerce-digital,https://business.adobe.com/fr/resources/adapter-votre-activite-b2b-lere-du-commerce-digital,No Forms
/co/resources/ebooks/stevens-creando-experiencias-inolvidables-a-traves-de-su-plataforma-online,https://business.adobe.com/co/resources/ebooks/stevens-creando-experiencias-inolvidables-a-traves-de-su-plataforma-online,Essential Form
/fr/resources/adobe-commerce-et-shopify,https://business.adobe.com/fr/resources/adobe-commerce-et-shopify,No Forms
/co/resources/ebooks/the-power-of-ab-testing,https://business.adobe.com/co/resources/ebooks/the-power-of-ab-testing,Essential Form
/fr/resources/ameliorer-lexperience-omnicanal,https://business.adobe.com/fr/resources/ameliorer-lexperience-omnicanal,No Forms
/co/resources/enterprise-project-management,https://business.adobe.com/co/resources/enterprise-project-management,No Forms
/fr/resources/articles/11-modeles-dattribution-marketing,https://business.adobe.com/fr/resources/articles/11-modeles-dattribution-marketing,Essential Form
/co/resources/experience-magento,https://business.adobe.com/co/resources/experience-magento,Expanded Form
/fr/resources/articles/9-exemples-de-marketing-de-contenu-dexception,https://business.adobe.com/fr/resources/articles/9-exemples-de-marketing-de-contenu-dexception,Essential Form
/co/resources/guides/4-ways-to-step-up-your-content-creation-game,https://business.adobe.com/co/resources/guides/4-ways-to-step-up-your-content-creation-game,Essential Form
/fr/resources/articles/amorcer-labm-en-misant-sur-les-outils-dautomatisation-du-marketing-et-de-maturation-des-leads,https://business.adobe.com/fr/resources/articles/amorcer-labm-en-misant-sur-les-outils-dautomatisation-du-marketing-et-de-maturation-des-leads,Essential Form
/co/resources/guides/agile-cms-rfp-template,https://business.adobe.com/co/resources/guides/agile-cms-rfp-template,Essential Form
/fr/resources/articles/attribution-marketing-modeles-et-bonnes-pratiques,https://business.adobe.com/fr/resources/articles/attribution-marketing-modeles-et-bonnes-pratiques,Essential Form
/co/resources/guides/como-elegir-la-plataforma-de-comercio-correcta,https://business.adobe.com/co/resources/guides/como-elegir-la-plataforma-de-comercio-correcta,Essential Form
/fr/resources/articles/attribution-marketing-role-et-place-dans-la-pile-marketing,https://business.adobe.com/fr/resources/articles/attribution-marketing-role-et-place-dans-la-pile-marketing,Essential Form
/co/resources/guides/convirtiendo-las-dificultades-en-oportunidades-comerciales,https://business.adobe.com/co/resources/guides/convirtiendo-las-dificultades-en-oportunidades-comerciales,Essential Form
/fr/resources/articles/campagnes-de-drip-marketing-le-guide-complet-du-marketing-goutte-a-goutte-par-e-mail,https://business.adobe.com/fr/resources/articles/campagnes-de-drip-marketing-le-guide-complet-du-marketing-goutte-a-goutte-par-e-mail,Essential Form
/co/resources/guides/guia-completa-de-gestion-del-trabajo-para-profesionales-de-marketing,https://business.adobe.com/co/resources/guides/guia-completa-de-gestion-del-trabajo-para-profesionales-de-marketing,Essential Form
/fr/resources/articles/comment-faire-adopter-la-strategie-abm-par-les-ventes-et-le-marketing-avec-marketo-engage,https://business.adobe.com/fr/resources/articles/comment-faire-adopter-la-strategie-abm-par-les-ventes-et-le-marketing-avec-marketo-engage,Essential Form
/co/resources/guides/headless-commerce-simplificado,https://business.adobe.com/co/resources/guides/headless-commerce-simplificado,Essential Form
/fr/resources/articles/comment-trier-efficacement-les-leads,https://business.adobe.com/fr/resources/articles/comment-trier-efficacement-les-leads,Essential Form
/co/resources/guides/how-to-do-composable-commerce-right,https://business.adobe.com/co/resources/guides/how-to-do-composable-commerce-right,Essential Form
/fr/resources/articles/former-une-equipe-creatrice-de-revenus,https://business.adobe.com/fr/resources/articles/former-une-equipe-creatrice-de-revenus,Essential Form
/co/resources/guides/landing-pages-get-ready-for-your-close-up,https://business.adobe.com/co/resources/guides/landing-pages-get-ready-for-your-close-up,Essential Form
/fr/resources/articles/guide-sur-les-indicateurs-et-les-analyses-marketing,https://business.adobe.com/fr/resources/articles/guide-sur-les-indicateurs-et-les-analyses-marketing,Essential Form
/co/resources/guides/less-searching-for-assets-more-personalized-content,https://business.adobe.com/co/resources/guides/less-searching-for-assets-more-personalized-content,Essential Form
/fr/resources/articles/labx-est-lavenir-de-labm,https://business.adobe.com/fr/resources/articles/labx-est-lavenir-de-labm,Essential Form
/co/resources/guides/llegar-al-si-con-un-e-commerce-impulsado-por-contenido,https://business.adobe.com/co/resources/guides/llegar-al-si-con-un-e-commerce-impulsado-por-contenido,Essential Form
/co/resources/guides/rules-are-meant-to-be-broken,https://business.adobe.com/co/resources/guides/rules-are-meant-to-be-broken,Essential Form
/fr/resources/articles/lead-nurturing,https://business.adobe.com/fr/resources/articles/lead-nurturing,Essential Form
/co/resources/guides/the-definitive-guide-to-digital-advertising,https://business.adobe.com/co/resources/guides/the-definitive-guide-to-digital-advertising,Essential Form
/fr/resources/articles/les-18-meilleures-pratiques-en-termes-de-marketing-par-e-mail,https://business.adobe.com/fr/resources/articles/les-18-meilleures-pratiques-en-termes-de-marketing-par-e-mail,Essential Form
/co/resources/guides/wrapping-your-head-around-headless-cms,https://business.adobe.com/co/resources/guides/wrapping-your-head-around-headless-cms,Essential Form
/fr/resources/articles/pourquoi-passer-a-labm,https://business.adobe.com/fr/resources/articles/pourquoi-passer-a-labm,Essential Form
/co/resources/infographics/big-high-tech-benefits-bigger-roi,https://business.adobe.com/co/resources/infographics/big-high-tech-benefits-bigger-roi,Essential Form
/fr/resources/articles/qu-entend-on-par-automatisation-des-e-mails-guide-du-marketing-par-e-mail,https://business.adobe.com/fr/resources/articles/qu-entend-on-par-automatisation-des-e-mails-guide-du-marketing-par-e-mail,Essential Form
/co/resources/infographics/creacion-de-contenido-a-escala,https://business.adobe.com/co/resources/infographics/creacion-de-contenido-a-escala,Essential Form
/fr/resources/articles/quentend-on-par-cartographie-du-parcours-client,https://business.adobe.com/fr/resources/articles/quentend-on-par-cartographie-du-parcours-client,Essential Form
/co/resources/infographics/gana-la-maraton-de-las-vacaciones,https://business.adobe.com/co/resources/infographics/gana-la-maraton-de-las-vacaciones,Essential Form
/fr/resources/articles/votre-liste-de-controle-de-la-planification-devenements-virtuels,https://business.adobe.com/fr/resources/articles/votre-liste-de-controle-de-la-planification-devenements-virtuels,Essential Form
/co/resources/infographics/one-page-adobe-commerce,https://business.adobe.com/co/resources/infographics/one-page-adobe-commerce,Essential Form
/fr/resources/b2b-online-perfect-platform,https://business.adobe.com/fr/resources/b2b-online-perfect-platform,No Forms
/co/resources/infographics/one-page-adobe-experience-manager,https://business.adobe.com/co/resources/infographics/one-page-adobe-experience-manager,Essential Form
/fr/resources/cerner-la-valeur-ajoutee-de-votre-plateforme-de-commerce,https://business.adobe.com/fr/resources/cerner-la-valeur-ajoutee-de-votre-plateforme-de-commerce,No Forms
/co/resources/infographics/one-page-adobe-journey-optimizer,https://business.adobe.com/co/resources/infographics/one-page-adobe-journey-optimizer,Essential Form
/fr/resources/checklist-de-croissance-phase-deux-fr,https://business.adobe.com/fr/resources/checklist-de-croissance-phase-deux-fr,No Forms
/co/resources/infographics/one-page-adobe-real-time-cdp,https://business.adobe.com/co/resources/infographics/one-page-adobe-real-time-cdp,Essential Form
/fr/resources/comment-digitaliser-votre-strategie-marketing-btob-en-temps-de-crise-grace-au-marketing-automation,https://business.adobe.com/fr/resources/comment-digitaliser-votre-strategie-marketing-btob-en-temps-de-crise-grace-au-marketing-automation,No Forms
/co/resources/infographics/one-page-collection-adobe-analytics,https://business.adobe.com/co/resources/infographics/one-page-collection-adobe-analytics,Essential Form
/fr/resources/comment-magento-offre-une-experience-omnicanal-zero-canal,https://business.adobe.com/fr/resources/comment-magento-offre-une-experience-omnicanal-zero-canal,No Forms
/co/resources/infographics/personalization-at-scale,https://business.adobe.com/co/resources/infographics/personalization-at-scale,Essential Form
/fr/resources/convaincre-de-la-valeur-ajoutee-dune-transformation-digitale-b2b,https://business.adobe.com/fr/resources/convaincre-de-la-valeur-ajoutee-dune-transformation-digitale-b2b,No Forms
/co/resources/infographics/personalization-is-paying-off-for-financial-services,https://business.adobe.com/co/resources/infographics/personalization-is-paying-off-for-financial-services,Essential Form
/fr/resources/creer-une-experience-omnicanal-seduisante,https://business.adobe.com/fr/resources/creer-une-experience-omnicanal-seduisante,No Forms
/co/resources/infographics/thrive-in-the-cookieless-future-with-smart-data,https://business.adobe.com/co/resources/infographics/thrive-in-the-cookieless-future-with-smart-data,Essential Form
/fr/resources/customer-retention-from-data-to-ai,https://business.adobe.com/fr/resources/customer-retention-from-data-to-ai,Essential Form
/co/resources/journey-optimizer-interactive-tour,https://business.adobe.com/co/resources/journey-optimizer-interactive-tour,Expanded Form
/fr/resources/demo/customer-journey-analytics,https://business.adobe.com/fr/resources/demo/customer-journey-analytics,Expanded Form
/co/resources/magento-commerce-demo,https://business.adobe.com/co/resources/magento-commerce-demo,Expanded Form
/fr/resources/deployer-une-experience-d-achat-exceptionnelle,https://business.adobe.com/fr/resources/deployer-une-experience-d-achat-exceptionnelle,No Forms
/co/resources/personalization-at-scale-interactive-tour,https://business.adobe.com/co/resources/personalization-at-scale-interactive-tour,Full Form
/fr/resources/des-clients-plus-nombreux-et-plus-heureux-frbe,https://business.adobe.com/fr/resources/des-clients-plus-nombreux-et-plus-heureux-frbe,No Forms
/co/resources/personalization-at-scale-report,https://business.adobe.com/co/resources/personalization-at-scale-report,Essential Form
/fr/resources/digital-trends-content-management-report,https://business.adobe.com/fr/resources/digital-trends-content-management-report,Essential Form
